Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Basis_85,MIP_vektet,2026,18,62.0,62.0,62.0,281522.0,281740.5,281917.15,991.85,1168.5,1387.0,0.0,0.0,0.0,500
Basis_85,MIP_vektet,2026,19,60.0,60.0,61.0,274602.2,275987.5,281911.25,5953.1,7009.5,8322.05,2.0,2.0,2.0,500
Basis_85,MIP_vektet,2026,20,58.0,60.0,62.0,276488.85,297210.0,323973.65,10913.4,12850.5,15258.05,3.0,4.0,5.0,500
Basis_85,MIP_vektet,2026,21,61.0,63.0,65.0,313865.1,348030.5,391989.7,15874.7,18691.0,22193.1,5.0,5.0,6.0,500
Basis_85,MIP_vektet,2026,22,63.0,66.0,69.0,356957.55,404607.5,449815.3,20835.0,24532.0,29128.15,5.0,7.0,8.0,500
Basis_85,MIP_vektet,2026,23,66.0,70.0,73.0,404158.85,453875.0,503016.6,25796.25,30373.0,36064.15,8.0,8.0,10.0,500
Basis_85,MIP_vektet,2026,24,70.0,74.0,78.0,460285.75,513649.5,570842.85,30757.5,36214.0,42999.2,8.0,10.0,11.0,500
Basis_85,MIP_vektet,2026,25,74.0,79.0,83.0,518672.7,578154.0,638691.6999999998,35717.8,42055.0,49934.25,10.0,10.0,12.0,500
Basis_85,MIP_vektet,2026,26,79.0,84.0,89.0,576711.85,643103.0,706388.1499999999,40679.05,47896.0,56870.2,10.0,12.0,12.0,500
Basis_85,MIP_vektet,2026,27,85.0,91.0,97.0,649821.3,716501.5,785421.0,45639.35,53737.0,63805.25,12.0,12.0,16.0,500
Basis_85,MIP_vektet,2026,28,90.0,98.0,105.0,706365.0,790549.5,860002.0499999999,50600.6,59578.0,70740.3,12.0,14.0,17.0,500
Basis_85,MIP_vektet,2026,29,97.0,105.0,114.0,785699.15,872112.5,942682.3,55560.9,65419.0,77676.3,12.0,16.0,19.0,500
Basis_85,MIP_vektet,2026,30,104.0,114.5,125.04999999999995,854503.25,948912.5,1031935.3999999999,60522.15,71260.0,84611.35,14.0,17.0,21.0,500
Basis_85,MIP_vektet,2026,31,113.95,125.0,137.0,937516.0,1034346.0,1120974.55,65482.45,77100.5,91546.4,16.0,18.0,22.0,500
Basis_85,MIP_vektet,2026,32,123.0,137.0,150.0,1016546.4,1117977.5,1205024.6999999997,70443.7,82941.5,98482.4,17.0,20.0,24.0,500
Basis_85,MIP_vektet,2026,33,135.0,149.0,163.04999999999995,1102133.95,1204935.5,1295916.25,75404.0,88782.5,105417.45,18.0,22.0,26.0,500
Basis_85,MIP_vektet,2026,34,147.0,161.5,175.0,1186847.45,1288125.0,1376448.0,80365.25,94623.5,112352.5,19.0,24.0,27.0,500
Basis_85,MIP_vektet,2026,35,159.0,174.0,188.0,1270644.95,1368667.0,1461091.7,85326.5,100464.5,119288.5,21.0,25.0,29.0,500
Basis_85,MIP_vektet,2026,36,172.0,186.0,201.0,1350171.75,1445157.0,1542310.8499999999,90286.8,106305.5,126223.55,22.0,26.0,30.0,500
Basis_85,MIP_vektet,2026,37,183.95,198.0,212.0,1433176.8,1519607.0,1616661.7,95248.05,112146.5,133158.55,24.0,27.0,31.0,500
Basis_85,MIP_vektet,2026,38,194.0,209.0,224.0,1500944.05,1595425.0,1689282.05,100208.35,117987.5,140094.55,25.0,29.0,32.0,500
Basis_85,MIP_vektet,2026,39,204.0,218.0,233.0,1558245.35,1650486.0,1734311.35,105169.6,123828.5,147029.6,26.0,30.0,33.0,500
Basis_85,MIP_vektet,2026,40,211.0,226.0,240.0,1603543.7,1697342.0,1772954.75,110129.9,129669.5,153964.65,27.0,31.0,35.0,500
Basis_85,MIP_vektet,2026,41,220.0,234.0,246.0,1673160.6,1768725.0,1840846.55,115091.15,135510.5,160899.7,28.0,31.0,36.0,500
Basis_85,MIP_vektet,2026,42,228.0,242.0,253.0,1736308.35,1831177.0,1903725.3,120051.45,141351.5,167835.7,29.0,32.0,37.0,500
Basis_85,MIP_vektet,2026,43,236.0,249.0,259.0,1798546.5,1882103.5,1948142.0,125012.7,147192.5,174770.75,30.0,33.0,38.0,500
Basis_85,MIP_vektet,2026,44,243.0,255.0,265.0,1844175.5,1923038.0,1983841.8,129973.05,153033.5,181705.8,31.0,35.0,40.0,500
Basis_85,MIP_vektet,2026,45,246.0,258.0,266.0,1874859.15,1944086.5,1993396.4,134934.3,158874.0,188641.8,31.0,36.0,40.0,500
Basis_85,MIP_vektet,2026,46,248.0,259.0,266.0,1890386.2,1951137.5,1994852.75,139894.6,164715.0,195576.85,32.0,37.0,44.0,500
Basis_85,MIP_vektet,2026,47,249.95,258.0,265.0,1899398.15,1948682.5,1990001.05,144855.85,170556.0,202511.9,33.0,37.0,44.0,500
Basis_85,MIP_vektet,2026,48,249.0,258.0,264.0,1897269.15,1943431.5,1985216.85,149817.1,176397.0,209447.85,34.0,38.0,45.0,500
Basis_85,MIP_vektet,2026,49,251.0,259.0,266.0,1921309.7,1967274.5,2008583.05,154777.4,182238.0,216382.9,35.0,40.0,45.0,500
Basis_85,MIP_vektet,2026,50,255.0,263.0,272.0,1944242.15,2000206.5,2061912.7,159738.65,188079.0,223317.95,36.0,40.0,46.0,500
Basis_85,MIP_vektet,2026,51,258.0,267.0,275.0,1971399.05,2032892.5,2075769.05,164698.95,193920.0,230253.95,37.0,44.0,48.0,500
Basis_85,MIP_vektet,2026,52,260.0,267.0,274.0,1980848.95,2031861.0,2073618.5,169660.2,199761.0,237189.0,37.0,44.0,49.0,500
Basis_85,MIP_vektet,2026,53,259.0,266.0,274.0,1975300.25,2028687.5,2071509.45,174620.5,205602.0,244124.05,38.0,44.0,51.0,500
Basis_85,MIP_vektet,2027,1,263.0,272.0,280.0,2024978.45,2084366.5,2137745.6,179581.75,211443.0,251060.05,39.0,45.0,51.0,500
Basis_85,MIP_vektet,2027,2,270.0,279.0,288.0,2096811.65,2152790.0,2198848.05,184542.05,217284.0,257995.1,40.0,45.0,53.0,500
Basis_85,MIP_vektet,2027,3,274.95,284.0,292.0,2133429.65,2187326.5,2237238.15,189503.3,223125.0,264930.15,40.95,46.0,54.0,500
Basis_85,MIP_vektet,2027,4,277.0,287.0,295.0,2155275.8,2213482.0,2263389.5,194463.6,228966.0,271866.15,44.0,48.0,55.0,500
Basis_85,MIP_vektet,2027,5,277.95,288.0,296.0,2168150.65,2223811.5,2271914.4,199424.85,234807.0,278801.2,44.0,48.0,58.0,500
Basis_85,MIP_vektet,2027,6,276.0,288.0,296.0,2166777.7,2226342.5,2274400.1,204385.15,240648.0,285736.2,44.0,50.0,62.0,500
Basis_85,MIP_vektet,2027,7,276.0,288.0,296.0,2170499.9,2225467.5,2270777.0,209346.4,246489.0,292672.2,44.95,51.0,62.0,500
Basis_85,MIP_vektet,2027,8,275.0,287.0,295.0,2165345.95,2221724.5,2268564.5,214307.65,252330.0,299607.25,45.0,51.0,63.0,500
Basis_85,MIP_vektet,2027,9,275.0,286.0,295.0,2169779.3,2230616.0,2278341.8,219267.95,258171.0,306542.3,46.0,53.5,63.049999999999955,500
Basis_85,MIP_vektet,2027,10,276.0,287.5,296.0,2185703.15,2250223.0,2294466.9,224229.2,264012.0,313478.3,46.95,54.0,64.0,500
Basis_85,MIP_vektet,2027,11,278.0,288.0,297.0,2195685.65,2255378.0,2302803.0,229189.5,269853.0,320413.35,48.0,55.0,65.0,500
Basis_85,MIP_vektet,2027,12,278.0,287.0,297.0,2192949.25,2251606.5,2300413.4,234150.75,275694.0,327348.4,48.0,56.5,65.0,500
Basis_85,MIP_vektet,2027,13,277.0,285.0,296.0,2186642.45,2247462.5,2298007.35,239111.05,281535.0,334284.4,49.95,60.0,66.0,500
Basis_85,MIP_vektet,2027,14,278.0,285.0,297.0,2194514.1,2260679.0,2314324.0,244072.3,287376.0,341219.45,51.0,62.0,67.0,500
Basis_85,MIP_vektet,2027,15,279.0,285.0,297.0,2203890.95,2268590.0,2322187.8,249032.65,293217.0,348154.5,51.0,62.0,67.0,500
Basis_85,MIP_vektet,2027,16,280.0,286.0,297.04999999999995,2208141.95,2274881.5,2332606.4,253993.9,299058.0,355090.5,51.95,63.0,67.0,500
Basis_85,MIP_vektet,2027,17,280.0,287.0,298.04999999999995,2214394.0,2282467.0,2344186.1,258954.2,304898.5,362025.5,53.95,63.0,68.0,500
Basis_85,MIP_vektet,2027,18,281.0,289.0,300.0,2222074.45,2291478.5,2354999.5,263915.45,310739.5,368960.55,54.0,64.0,68.0,500
Basis_85,MIP_vektet,2027,19,282.0,290.0,300.0,2227819.6,2298633.5,2355730.3,268876.7,316580.5,375896.55,55.0,64.0,69.0,500
Basis_85,MIP_vektet,2027,20,284.0,291.0,300.0,2233446.95,2301109.0,2354563.2,273837.0,322421.5,382831.6,56.0,65.0,70.0,500
Basis_85,MIP_vektet,2027,21,284.95,291.0,298.0,2233935.45,2298609.0,2351223.1,278798.25,328262.5,389766.65,57.95,65.0,70.0,500
Basis_85,MIP_vektet,2027,22,285.0,291.0,295.0,2230192.85,2294205.5,2346251.35,283758.55,334103.0,396701.7,62.0,66.0,71.0,500
Basis_85,MIP_vektet,2027,23,285.0,290.0,295.0,2224637.2,2288802.0,2341280.55,288719.8,339944.0,403637.7,62.0,66.0,71.0,500
Basis_85,MIP_vektet,2027,24,284.0,290.0,295.0,2217708.55,2282945.5,2336306.2,293680.1,345785.0,410572.75,62.0,66.0,72.0,500
Basis_85,MIP_vektet,2027,25,284.0,289.0,294.0,2211337.4,2277088.5,2331824.45,298641.35,351626.0,417507.8,63.0,67.0,72.0,500
Basis_85,MIP_vektet,2027,26,284.0,290.0,294.0,2205542.4,2271794.0,2326913.9499999997,303601.65,357467.0,424443.8,63.0,67.0,73.0,500
Basis_85,MIP_vektet,2027,27,284.0,289.0,293.04999999999995,2198751.95,2267155.5,2322401.1,308562.9,363308.0,431378.85,63.95,68.0,73.0,500
Basis_85,MIP_vektet,2027,28,283.0,289.0,293.0,2192650.15,2261582.5,2317440.8,313523.2,369149.0,438313.85,64.0,68.0,74.0,500
Basis_85,MIP_vektet,2027,29,283.0,289.0,293.0,2185714.15,2255974.0,2312479.55,318484.45,374990.0,445249.85,64.0,68.0,74.0,500
Basis_85,MIP_vektet,2027,30,282.0,288.0,292.0,2178779.1,2250133.0,2307519.25,323444.75,380831.0,452184.9,65.0,69.0,75.0,500
Basis_85,MIP_vektet,2027,31,282.0,288.0,292.0,2171844.05,2244292.0,2302558.0,328406.0,386672.0,459119.95,65.0,69.0,75.0,500
Basis_85,MIP_vektet,2027,32,281.0,287.0,292.0,2164908.05,2238451.0,2297596.75,333367.25,392513.0,466055.95,65.0,70.0,76.0,500
Basis_85,MIP_vektet,2027,33,280.95,287.0,291.0,2157973.0,2232610.0,2292636.45,338327.55,398354.0,472991.0,66.0,70.0,76.04999999999995,500
Basis_85,MIP_vektet,2027,34,280.0,286.0,291.0,2151037.95,2226769.0,2287675.2,343288.8,404195.0,479926.05,66.0,71.0,77.0,500
Basis_85,MIP_vektet,2027,35,279.0,286.0,291.0,2144101.95,2220928.0,2282714.9,348249.1,410036.0,486862.05,66.0,71.0,78.0,500
Basis_85,MIP_vektet,2027,36,279.0,286.0,290.0,2137166.9,2215087.0,2277753.65,353210.35,415877.0,493797.1,67.0,71.0,78.0,500
Basis_85,MIP_vektet,2027,37,278.0,285.0,290.0,2130231.85,2209246.0,2272793.35,358170.65,421718.0,500732.15,67.0,72.0,79.0,500
Basis_85,MIP_vektet,2027,38,277.95,285.0,290.0,2123295.85,2203405.0,2267832.1,363131.9,427559.0,507668.15,67.0,72.0,79.04999999999995,500
Basis_85,MIP_vektet,2027,39,276.95,284.0,289.0,2116360.85,2197564.0,2262871.75,368092.25,433400.0,514603.15,68.0,73.0,80.04999999999995,500
Basis_85,MIP_vektet,2027,40,276.0,284.0,289.0,2109425.8,2191723.0,2257910.5,373053.5,439241.0,521538.2,68.0,73.0,81.0,500
Basis_85,MIP_vektet,2027,41,276.0,283.0,289.0,2102489.8,2185882.5,2252950.1999999997,378013.8,445081.5,528474.2,68.0,74.0,81.0,500
Basis_85,MIP_vektet,2027,42,275.0,283.0,288.0,2095554.75,2180041.5,2247988.9499999997,382975.05,450922.5,535409.25,69.0,74.0,82.0,500
Basis_85,MIP_vektet,2027,43,275.0,282.0,288.0,2088619.7,2174200.5,2243027.6999999997,387936.3,456763.5,542344.3,69.0,75.0,82.0,500
Basis_85,MIP_vektet,2027,44,274.0,282.0,288.0,2081683.7,2168359.5,2238067.4,392896.6,462604.5,549280.3,69.0,75.0,83.0,500
Basis_85,MIP_vektet,2027,45,273.0,281.0,287.0,2074748.65,2162518.5,2233106.15,397857.85,468445.5,556215.35,70.0,76.0,84.0,500
Basis_85,MIP_vektet,2027,46,272.0,281.0,287.0,2067813.6,2156677.5,2228145.85,402818.15,474286.5,563150.4,70.0,76.0,85.0,500
Basis_85,MIP_vektet,2027,47,272.0,280.0,287.0,2060877.6,2150836.5,2223184.6,407779.4,480127.5,570086.4,70.0,77.0,85.0,500
Basis_85,MIP_vektet,2027,48,271.0,280.0,286.0,2053942.55,2144995.5,2218224.3,412739.7,485968.5,577021.45,71.0,77.0,86.0,500
Basis_85,MIP_vektet,2027,49,270.0,279.0,286.0,2047007.5,2139154.5,2213263.05,417700.95,491809.5,583956.5,71.0,78.0,87.0,500
Basis_85,MIP_vektet,2027,50,270.0,279.0,285.04999999999995,2040071.55,2133313.5,2208302.75,422661.25,497650.5,590892.45,71.95,78.0,87.0,500
Basis_85,MIP_vektet,2027,51,269.0,279.0,285.0,2033136.5,2127472.5,2203341.5,427622.5,503491.5,597827.5,72.0,78.0,88.0,500
Basis_85,MIP_vektet,2027,52,269.0,278.0,285.0,2026201.45,2121631.5,2198381.1999999997,432582.8,509332.5,604762.55,72.0,79.0,88.0,500
Basis_85,MIP_vektet,2028,1,269.0,278.0,284.0,2019265.45,2115790.5,2193419.9499999997,437544.05,515173.5,611698.55,73.0,79.0,88.0,500
Basis_85,MIP_vektet,2028,2,268.0,277.0,284.0,2012330.4,2109949.5,2188459.65,442504.35,521014.5,618633.6,73.0,80.0,89.0,500
Basis_85,MIP_vektet,2028,3,267.0,276.0,283.0,2005395.35,2104108.5,2183498.4,447465.6,526855.5,625568.65,74.0,81.0,90.0,500
Basis_85,MIP_vektet,2028,4,266.0,276.0,283.0,1998460.3,2098267.5,2178537.15,452426.85,532696.5,632503.7,74.0,81.0,91.0,500
Basis_85,MIP_vektet,2028,5,266.0,275.0,282.04999999999995,1991524.3,2092426.5,2173576.85,457387.15,538537.5,639439.7,74.95,82.0,91.0,500
Basis_85,MIP_vektet,2028,6,265.0,275.0,282.0,1984589.25,2086585.5,2168615.6,462348.4,544378.5,646374.75,75.0,82.0,92.0,500
Basis_85,MIP_vektet,2028,7,264.0,274.0,282.0,1977654.2,2080744.5,2163655.3,467308.7,550219.5,653309.8,75.0,83.0,93.0,500
Basis_85,MIP_vektet,2028,8,264.0,274.0,281.0,1970718.2,2074903.5,2158694.05,472269.95,556060.5,660245.8,76.0,83.0,93.0,500
Basis_85,MIP_vektet,2028,9,263.0,274.0,281.0,1963783.2,2069062.5,2153733.75,477230.25,561901.5,667180.8,76.0,83.0,94.0,500
Basis_85,MIP_vektet,2028,10,262.95,273.0,280.0,1956848.15,2063221.5,2148772.5,482191.5,567742.5,674115.85,77.0,84.0,94.04999999999995,500
Basis_85,MIP_vektet,2028,11,262.0,272.0,280.0,1949912.15,2057380.5,2143812.15,487151.85,573583.5,681051.85,77.0,85.0,95.0,500
Basis_85,MIP_vektet,2028,12,261.0,272.0,280.0,1942977.1,2051539.5,2138850.9,492113.1,579424.5,687986.9,77.0,85.0,96.0,500
Basis_85,MIP_vektet,2028,13,261.0,271.0,279.0,1936042.05,2045698.5,2133890.6,497073.4,585265.5,694921.95,78.0,86.0,96.0,500
Basis_85,MIP_vektet,2028,14,260.0,271.0,279.0,1929106.05,2039858.5,2128929.35,502034.65,591105.5,701857.95,78.0,86.0,97.0,500
Basis_85,MIP_vektet,2028,15,259.0,270.0,278.0,1922171.0,2034017.5,2123969.05,506994.95,596946.5,708793.0,79.0,87.0,98.0,500
Basis_85,MIP_vektet,2028,16,259.0,270.0,278.0,1915235.95,2028176.5,2119007.8,511956.2,602787.5,715728.05,79.0,87.0,98.0,500
Basis_85,MIP_vektet,2028,17,258.0,269.5,277.0,1908299.95,2022335.5,2114046.55,516917.45,608628.5,722664.05,80.0,87.5,99.0,500
Basis_85,MIP_vektet,2028,18,257.95,269.0,277.0,1901364.9,2016494.5,2109086.25,521877.75,614469.5,729599.1,80.0,88.0,99.04999999999995,500
Basis_85,MIP_vektet,2028,19,256.95,268.0,277.0,1894429.85,2010653.5,2104125.0,526839.0,620310.5,736534.15,80.0,89.0,100.04999999999995,500
Basis_85,MIP_vektet,2028,20,256.0,267.5,276.0,1887493.9,2004812.5,2099164.6999999997,531799.3,626151.5,743470.1,81.0,89.5,101.0,500
Basis_85,MIP_vektet,2028,21,255.0,267.0,276.0,1880558.85,1998971.5,2094203.45,536760.55,631992.5,750405.15,81.0,90.0,102.0,500
Basis_85,MIP_vektet,2028,22,254.0,267.0,276.0,1873623.8,1993130.5,2089243.15,541720.85,637833.5,757340.2,81.0,90.0,103.0,500
Basis_85,MIP_vektet,2028,23,253.95,266.0,275.0,1866687.8,1987289.5,2084281.9,546682.1,643674.5,764276.2,82.0,91.0,103.04999999999995,500
Basis_85,MIP_vektet,2028,24,253.0,266.0,275.0,1859752.75,1981448.5,2079321.5999999999,551642.4,649515.5,771211.25,82.0,91.0,104.0,500
Basis_85,MIP_vektet,2028,25,252.0,265.0,275.0,1852817.7,1975607.5,2074360.3499999999,556603.65,655356.5,778146.3,82.0,92.0,105.0,500
Basis_85,MIP_vektet,2028,26,252.0,265.0,274.0,1845881.7,1969766.5,2069400.0499999998,561563.95,661197.5,785082.3,83.0,92.0,105.0,500
Basis_85,MIP_vektet,2028,27,251.0,264.0,274.0,1838946.65,1963925.5,2064438.7999999998,566525.2,667038.5,792017.35,83.0,93.0,106.0,500
Basis_85,MIP_vektet,2028,28,250.0,263.0,273.0,1832011.6,1958084.5,2059477.5499999998,571486.45,672879.5,798952.4,84.0,94.0,107.0,500
Basis_85,MIP_vektet,2028,29,250.0,263.0,273.0,1825075.6,1952243.5,2054517.25,576446.75,678720.5,805888.4,84.0,94.0,107.0,500
Basis_85,MIP_vektet,2028,30,249.0,262.0,273.0,1818140.55,1946402.5,2049556.0,581408.0,684561.5,812823.45,84.0,95.0,108.0,500
Basis_85,MIP_vektet,2028,31,249.0,262.0,272.0,1811205.55,1940561.5,2044595.7,586368.3,690402.5,819758.45,85.0,95.0,108.0,500
Basis_85,MIP_vektet,2028,32,248.0,261.0,272.0,1804269.55,1934720.5,2039634.45,591329.55,696243.5,826694.45,85.0,96.0,109.0,500
Basis_85,MIP_vektet,2028,33,247.0,261.0,271.0,1797334.5,1928879.5,2034674.15,596289.85,702084.5,833629.5,86.0,96.0,110.0,500
Basis_85,MIP_vektet,2028,34,246.0,260.0,271.0,1790399.45,1923038.5,2029712.9,601251.1,707925.5,840564.55,86.0,97.0,111.0,500
Basis_85,MIP_vektet,2028,35,246.0,260.0,270.0,1783464.4,1917197.5,2024752.5499999998,606211.45,713766.5,847499.6,87.0,97.0,111.0,500
Basis_85,MIP_vektet,2028,36,245.0,259.0,270.0,1776528.4,1911356.5,2019791.2999999998,611172.7,719607.5,854435.6,87.0,98.0,112.0,500
Basis_85,MIP_vektet,2028,37,244.0,258.0,269.04999999999995,1769593.35,1905515.5,2014831.0,616133.0,725448.5,861370.65,87.95,99.0,113.0,500
Basis_85,MIP_vektet,2028,38,244.0,258.0,269.0,1762658.3,1899675.0,2009869.75,621094.25,731289.0,868305.7,88.0,99.0,113.0,500
Basis_85,MIP_vektet,2028,39,243.0,257.0,269.0,1755722.3,1893834.0,2004909.45,626054.55,737130.0,875241.7,88.0,100.0,114.0,500
Basis_85,MIP_vektet,2028,40,242.0,257.0,268.0,1748787.25,1887993.0,1999948.2,631015.8,742971.0,882176.75,89.0,100.0,115.0,500
Basis_85,MIP_vektet,2028,41,241.0,256.0,268.0,1741852.2,1882152.0,1994986.95,635977.05,748812.0,889111.8,89.0,101.0,116.0,500
Basis_85,MIP_vektet,2028,42,240.95,256.0,267.0,1734916.25,1876311.0,1990026.65,640937.35,754653.0,896047.75,90.0,101.0,116.04999999999995,500
Basis_85,MIP_vektet,2028,43,240.0,255.0,267.0,1727981.2,1870470.0,1985065.4,645898.6,760494.0,902982.8,90.0,102.0,117.0,500
Basis_85,MIP_vektet,2028,44,239.0,255.0,266.0,1721046.15,1864629.0,1980105.0999999999,650858.9,766335.0,909917.85,91.0,102.0,118.0,500
Basis_85,MIP_vektet,2028,45,238.0,254.0,266.0,1714110.15,1858788.0,1975143.8499999999,655820.15,772176.0,916853.85,91.0,103.0,119.0,500
Basis_85,MIP_vektet,2028,46,237.0,254.0,265.04999999999995,1707175.1,1852947.0,1970183.5499999998,660780.45,778017.0,923788.9,91.95,103.0,120.0,500
Basis_85,MIP_vektet,2028,47,236.0,253.0,265.0,1700240.05,1847106.0,1965222.2999999998,665741.7,783858.0,930723.95,92.0,104.0,121.0,500
Basis_85,MIP_vektet,2028,48,235.95,252.5,265.0,1693304.05,1841265.0,1960262.0,670702.0,789699.0,937659.95,92.0,104.5,121.04999999999995,500
Basis_85,MIP_vektet,2028,49,235.0,252.0,264.0,1686369.0,1835424.0,1955300.75,675663.25,795540.0,944595.0,93.0,105.0,122.0,500
Basis_85,MIP_vektet,2028,50,233.95,252.0,264.0,1679433.95,1829583.0,1950340.45,680623.55,801381.0,951530.05,93.0,105.0,123.04999999999995,500
Basis_85,MIP_vektet,2028,51,233.0,251.0,263.0,1672497.95,1823742.0,1945379.2,685584.8,807222.0,958466.05,94.0,106.0,124.0,500
Basis_85,MIP_vektet,2028,52,232.0,250.0,263.0,1665562.9,1817901.0,1940417.95,690546.05,813063.0,965401.1,94.0,107.0,125.0,500
Basis_85,MIP_vektet,2029,1,231.95,250.0,262.0,1658627.9,1812060.0,1935457.65,695506.35,818904.0,972336.1,95.0,107.0,125.04999999999995,500
Basis_85,MIP_vektet,2029,2,231.0,249.0,261.04999999999995,1651691.9,1806219.0,1930496.4,700467.6,824745.0,979272.1,95.95,108.0,126.0,500
Basis_85,MIP_vektet,2029,3,229.95,248.0,261.0,1644756.85,1800378.0,1925536.0999999999,705427.9,830586.0,986207.15,96.0,109.0,127.04999999999995,500
Basis_85,MIP_vektet,2029,4,228.95,248.0,261.0,1637821.8,1794537.0,1920574.8499999999,710389.15,836427.0,993142.2,96.0,109.0,128.04999999999995,500
Basis_85,MIP_vektet,2029,5,228.0,247.0,260.0,1630885.8,1788696.5,1915614.5499999998,715349.45,842267.5,1000078.2,97.0,110.0,129.0,500
Basis_85,MIP_vektet,2029,6,227.0,246.0,260.0,1623950.75,1782855.5,1910653.25,720310.75,848108.5,1007013.25,97.0,111.0,130.0,500
Basis_85,MIP_vektet,2029,7,226.0,246.0,260.0,1617015.7,1777014.5,1905692.95,725271.05,853949.5,1013948.3,97.0,111.0,131.0,500
Basis_85,MIP_vektet,2029,8,225.0,245.0,259.0,1610079.7,1771173.5,1900731.7,730232.3,859790.5,1020884.3,98.0,112.0,132.0,500
Basis_85,MIP_vektet,2029,9,224.0,245.0,258.04999999999995,1603144.65,1765332.5,1895771.4,735192.6,865631.5,1027819.35,98.95,112.0,133.0,500
Basis_85,MIP_vektet,2029,10,223.95,244.0,258.0,1596209.6,1759491.5,1890810.15,740153.85,871472.5,1034754.4,99.0,113.0,133.04999999999995,500
Basis_85,MIP_vektet,2029,11,223.0,243.0,258.0,1589273.6,1753651.0,1885849.8499999999,745114.15,877313.0,1041690.4,99.0,114.0,134.0,500
Basis_85,MIP_vektet,2029,12,222.0,243.0,257.0,1582338.6,1747810.0,1880888.5999999999,750075.4,883154.0,1048625.4,100.0,114.0,135.0,500
Basis_85,MIP_vektet,2029,13,221.0,242.0,257.0,1575403.55,1741969.0,1875927.3499999999,755036.65,888995.0,1055560.45,100.0,115.0,136.0,500
Basis_85,MIP_vektet,2029,14,220.0,241.0,256.0,1568467.55,1736128.0,1870967.0499999998,759996.95,894836.0,1062496.45,101.0,116.0,137.0,500
Basis_85,MIP_vektet,2029,15,219.0,241.0,256.0,1561532.5,1730287.0,1866005.7999999998,764958.2,900677.0,1069431.5,101.0,116.0,138.0,500
Basis_85,MIP_vektet,2029,16,219.0,240.0,255.0,1554597.45,1724446.0,1861045.5,769918.5,906518.0,1076366.55,102.0,117.0,138.0,500
Basis_85,MIP_vektet,2029,17,218.0,240.0,255.0,1547662.4,1718605.0,1856084.25,774879.75,912359.0,1083301.6,102.0,117.0,139.0,500
Basis_85,MIP_vektet,2029,18,217.0,239.0,254.0,1540726.4,1712764.0,1851123.95,779840.05,918200.0,1090237.6,103.0,118.0,140.0,500
Basis_85,MIP_vektet,2029,19,216.0,238.0,254.0,1533791.35,1706923.0,1846162.7,784801.3,924041.0,1097172.65,103.0,119.0,141.0,500
Basis_85,MIP_vektet,2029,20,215.0,238.0,254.0,1526856.3,1701082.0,1841202.4,789761.6,929882.0,1104107.7,103.0,119.0,142.0,500
Basis_85,MIP_vektet,2029,21,213.0,237.0,253.0,1519920.3,1695241.0,1836241.15,794722.85,935723.0,1111043.7,104.0,120.0,144.0,500
Basis_85,MIP_vektet,2029,22,212.95,236.0,252.04999999999995,1512985.25,1689400.0,1831280.8499999999,799683.15,941564.0,1117978.75,104.95,121.0,144.04999999999995,500
Basis_85,MIP_vektet,2029,23,211.0,235.0,252.0,1506050.25,1683559.0,1826319.5999999999,804644.4,947405.0,1124913.75,105.0,122.0,146.0,500
Basis_85,MIP_vektet,2029,24,210.0,235.0,252.0,1499114.25,1677718.0,1821358.3499999999,809605.65,953246.0,1131849.75,105.0,122.0,147.0,500
Basis_85,MIP_vektet,2029,25,209.0,234.0,251.0,1492179.2,1671877.0,1816398.0499999998,814565.95,959087.0,1138784.8,106.0,123.0,148.0,500
Basis_85,MIP_vektet,2029,26,208.0,234.0,250.04999999999995,1485244.15,1666036.0,1811436.7999999998,819527.2,964928.0,1145719.85,106.95,123.0,149.0,500
Basis_85,MIP_vektet,2029,27,207.0,233.0,250.0,1478308.15,1660195.0,1806476.5,824487.5,970769.0,1152655.85,107.0,124.0,150.0,500
Basis_85,MIP_vektet,2029,28,206.0,232.0,249.04999999999995,1471373.1,1654354.0,1801515.25,829448.75,976610.0,1159590.9,107.95,125.0,151.0,500
Basis_85,MIP_vektet,2029,29,205.0,232.0,248.0999999999999,1464438.05,1648513.0,1796554.95,834409.05,982451.0,1166525.95,108.9,125.0,152.0,500
Basis_85,MIP_vektet,2029,30,204.0,231.0,248.04999999999995,1457502.05,1642672.0,1791593.65,839370.35,988292.0,1173461.95,108.95,126.0,153.0,500
Basis_85,MIP_vektet,2029,31,203.0,230.0,248.0,1450567.0,1636831.0,1786633.3499999999,844330.65,994133.0,1180397.0,109.0,127.0,154.0,500
Basis_85,MIP_vektet,2029,32,202.95,229.0,247.0,1443631.95,1630990.0,1781672.0999999999,849291.9,999974.0,1187332.05,110.0,128.0,154.04999999999995,500
Basis_85,MIP_vektet,2029,33,201.0,228.0,246.04999999999995,1436695.95,1625149.0,1776711.7999999998,854252.2,1005815.0,1194268.05,110.95,129.0,156.0,500
