Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Middels_90,MIP_vektet,2037,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,26,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,27,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,28,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,29,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2037,53,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,13,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,14,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,15,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,16,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,17,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,18,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,19,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,20,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,21,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,22,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,23,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,24,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,25,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,26,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,27,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,28,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,29,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,30,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,31,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,32,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,33,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,34,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,35,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,36,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,37,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,38,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,39,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,40,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,41,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,42,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,43,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,44,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,45,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,46,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,47,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,48,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,49,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,50,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,51,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2038,52,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,1,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,2,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,3,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,4,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,5,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,6,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,7,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,8,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,9,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,10,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,11,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Middels_90,MIP_vektet,2039,12,0.0,0.0,0.0,0.0,0.0,0.0,2630964.0,2630964.0,2630964.0,357.0,357.0,357.0,500
Samferdsel_96,MIP_vektet,2026,18,57.0,61.0,62.0,267409.6,278637.5,281196.15,1712.85,4271.5,15499.4,0.0,1.0,5.0,500
Samferdsel_96,MIP_vektet,2026,19,39.0,54.5,59.0,189910.6,257334.5,272651.95,10278.05,25629.5,92998.4,3.0,8.0,23.0,500
Samferdsel_96,MIP_vektet,2026,20,27.0,53.0,60.0,137490.6,265273.0,312131.25,18843.2,46987.5,170496.44999999998,5.0,12.0,37.0,500
Samferdsel_96,MIP_vektet,2026,21,18.0,52.0,61.0,110359.65,296762.0,360485.6,27409.35,68345.5,247994.5,8.0,16.0,51.0,500
Samferdsel_96,MIP_vektet,2026,22,8.0,52.0,65.0,100748.4,344526.0,415725.39999999997,35974.5,89703.5,325493.5,10.0,22.0,65.0,500
Samferdsel_96,MIP_vektet,2026,23,8.0,51.0,68.04999999999995,83609.6,375986.0,474324.8,44539.7,111062.0,402991.55,11.0,27.0,71.0,500
Samferdsel_96,MIP_vektet,2026,24,6.0,53.0,72.0,68194.90000000001,417516.5,521997.69999999995,53104.9,132419.5,480489.6,12.0,31.0,77.0,500
Samferdsel_96,MIP_vektet,2026,25,6.0,56.0,77.0,54752.55,460048.5,574625.5499999999,61670.05,153777.5,557988.5499999999,15.0,35.0,85.0,500
Samferdsel_96,MIP_vektet,2026,26,5.950000000000003,60.0,82.0,47893.1,509853.5,637647.0,70235.25,175135.5,634085.2999999999,17.0,38.0,92.0,500
Samferdsel_96,MIP_vektet,2026,27,6.0,64.0,88.0,51196.900000000016,559497.5,704687.2,78800.4,196493.5,707605.1,19.0,44.0,100.0,500
Samferdsel_96,MIP_vektet,2026,28,5.0,70.0,95.0,36393.200000000004,613554.5,771040.75,87365.6,217851.5,784357.2,21.0,45.0,109.0,500
Samferdsel_96,MIP_vektet,2026,29,5.0,76.0,103.0,44469.45000000002,671808.5,845693.6499999998,95930.8,239209.5,861450.45,24.0,50.0,118.04999999999995,500
Samferdsel_96,MIP_vektet,2026,30,7.0,82.0,112.0,52639.25000000001,731983.0,928830.85,104495.95,260567.5,937240.6499999999,26.0,54.0,128.0,500
Samferdsel_96,MIP_vektet,2026,31,8.0,89.5,123.0,64130.30000000001,806682.5,1012251.3499999999,113062.1,281925.5,1015034.45,28.0,60.5,137.0,500
Samferdsel_96,MIP_vektet,2026,32,11.0,99.0,134.04999999999995,81541.2,887962.0,1099448.95,121627.25,303283.5,1091947.3,30.0,63.0,146.0,500
Samferdsel_96,MIP_vektet,2026,33,15.0,113.0,152.04999999999995,101156.2,976282.0,1213698.0999999999,130192.45,324641.5,1168845.75,31.0,65.0,156.0,500
Samferdsel_96,MIP_vektet,2026,34,18.0,127.0,166.0,126424.05000000003,1065062.5,1305768.05,138757.65,345999.5,1245743.25,32.0,67.0,168.04999999999995,500
Samferdsel_96,MIP_vektet,2026,35,24.0,138.0,177.0,143736.05,1129788.0,1377548.25,147322.8,367357.5,1322640.8,33.95,68.5,179.0,500
Samferdsel_96,MIP_vektet,2026,36,23.950000000000003,148.0,186.0,140288.9,1174577.0,1437111.15,155888.0,388715.5,1399538.3,35.0,70.0,192.0,500
Samferdsel_96,MIP_vektet,2026,37,22.0,156.0,193.0,150593.7,1232289.0,1494655.15,164453.15,410073.0,1476436.8,37.0,71.0,204.0,500
Samferdsel_96,MIP_vektet,2026,38,19.0,164.0,203.0,149630.4,1290025.5,1569602.0,173018.35,431431.5,1553334.3,38.0,73.0,215.04999999999995,500
Samferdsel_96,MIP_vektet,2026,39,18.0,172.0,212.04999999999995,137286.9,1344487.0,1630574.4,181583.55,452789.5,1630764.25,39.95,75.0,226.0,500
Samferdsel_96,MIP_vektet,2026,40,21.0,180.0,222.04999999999995,134453.55000000002,1379651.0,1683350.65,190148.7,474147.5,1709704.8,41.0,77.0,236.0,500
Samferdsel_96,MIP_vektet,2026,41,22.900000000000006,192.0,231.04999999999995,144619.0,1448946.0,1763460.0999999996,198714.85,495505.5,1787910.8499999999,44.0,78.5,247.04999999999995,500
Samferdsel_96,MIP_vektet,2026,42,19.950000000000003,199.0,239.0,139851.0,1498583.0,1825097.0999999999,207280.0,516863.5,1865067.9,44.0,81.0,261.04999999999995,500
Samferdsel_96,MIP_vektet,2026,43,16.0,205.0,245.0,125617.95,1539609.5,1869146.55,215845.2,538221.5,1942224.9999999998,45.0,83.0,273.0,500
Samferdsel_96,MIP_vektet,2026,44,12.0,210.0,250.04999999999995,84771.3,1551143.0,1894716.8499999999,224410.4,559579.0,2019381.0999999996,47.0,84.5,283.0,500
Samferdsel_96,MIP_vektet,2026,45,4.0,212.0,250.04999999999995,17725.100000000002,1542344.0,1901530.8,232975.55,580937.0,2084631.4,48.0,87.0,292.0,500
Samferdsel_96,MIP_vektet,2026,46,0.0,210.0,250.0,0.0,1533777.5,1893711.65,241540.75,602295.5,2128579.5,50.95,89.0,298.04999999999995,500
Samferdsel_96,MIP_vektet,2026,47,0.0,209.0,248.04999999999995,0.0,1515147.0,1887213.9999999998,250105.9,623653.5,2138904.3,51.0,91.5,300.0,500
Samferdsel_96,MIP_vektet,2026,48,0.0,207.0,247.04999999999995,0.0,1494223.5,1882812.65,258671.1,645011.5,2147169.75,53.95,94.0,301.0,500
Samferdsel_96,MIP_vektet,2026,49,0.0,206.0,247.0,0.0,1488495.0,1891171.0,267236.3,666369.5,2164996.05,55.0,96.0,303.0,500
Samferdsel_96,MIP_vektet,2026,50,0.0,209.5,250.0,0.0,1505520.5,1917538.5499999998,275802.4,687727.0,2199127.85,56.95,98.5,307.0,500
Samferdsel_96,MIP_vektet,2026,51,0.0,212.0,253.0,0.0,1530791.0,1957431.7999999998,284367.6,709085.0,2249826.75,62.0,100.5,313.0,500
Samferdsel_96,MIP_vektet,2026,52,0.0,211.0,252.0,0.0,1518644.0,1955607.15,292932.75,730443.0,2262675.05,63.0,103.5,316.0,500
Samferdsel_96,MIP_vektet,2026,53,0.0,209.0,251.04999999999995,0.0,1498507.5,1950603.0499999998,301497.95,751801.5,2263336.35,63.95,106.0,316.0,500
Samferdsel_96,MIP_vektet,2027,1,2.0,213.0,258.0,9807.150000000001,1547704.0,2004456.2999999998,310063.15,773159.5,2316389.1,64.0,108.0,320.0,500
Samferdsel_96,MIP_vektet,2027,2,1.0,217.0,265.0,4016.5000000000023,1581271.5,2070108.3499999999,318628.3,794517.5,2382316.35,65.0,111.5,328.0,500
Samferdsel_96,MIP_vektet,2027,3,0.0,219.0,269.04999999999995,0.0,1606669.0,2102798.0,327193.5,815875.5,2444042.1999999997,66.0,113.5,335.0,500
Samferdsel_96,MIP_vektet,2027,4,0.0,223.0,273.0,0.0,1635134.5,2133154.45,335758.65,837233.0,2478017.0,66.95,117.5,340.0,500
Samferdsel_96,MIP_vektet,2027,5,0.0,221.0,274.0,0.0,1628700.0,2137093.95,344323.85,858591.0,2491282.8,67.0,120.0,342.0,500
Samferdsel_96,MIP_vektet,2027,6,0.0,221.0,274.0,0.0,1610647.0,2132941.5,352889.05,879949.0,2496751.4,67.95,121.5,342.0,500
Samferdsel_96,MIP_vektet,2027,7,0.0,217.5,274.0,0.0,1593494.0,2125473.9,361455.15,901307.5,2499967.0,68.0,124.5,342.04999999999995,500
Samferdsel_96,MIP_vektet,2027,8,0.0,215.5,274.0,0.0,1574508.0,2116796.9499999997,370020.35,922665.5,2499967.0,68.0,127.0,343.0,500
Samferdsel_96,MIP_vektet,2027,9,0.0,213.0,274.0,0.0,1565010.5,2124622.4999999995,378585.5,944023.5,2514156.5,69.0,129.0,343.0,500
Samferdsel_96,MIP_vektet,2027,10,0.0,214.0,275.0,0.0,1563174.0,2135773.6,387150.7,965381.0,2536883.7,70.0,132.0,345.04999999999995,500
Samferdsel_96,MIP_vektet,2027,11,0.0,212.0,277.0,0.0,1560982.5,2142894.6,395715.9,986739.0,2548283.8,71.0,134.5,347.0,500
Samferdsel_96,MIP_vektet,2027,12,0.0,210.0,276.0,0.0,1539807.5,2137845.55,404281.05,1008097.0,2549945.75,71.0,137.5,348.0,500
Samferdsel_96,MIP_vektet,2027,13,0.0,208.0,275.04999999999995,0.0,1518820.5,2130420.75,412846.25,1029455.0,2551757.1,72.0,140.0,348.0,500
Samferdsel_96,MIP_vektet,2027,14,0.0,207.0,276.04999999999995,0.0,1520503.5,2143676.3499999996,421411.4,1050813.0,2574612.1,73.0,143.0,349.0,500
Samferdsel_96,MIP_vektet,2027,15,0.0,206.0,277.0,0.0,1511290.0,2152342.0,429976.6,1072171.5,2594058.05,73.0,145.0,351.0,500
Samferdsel_96,MIP_vektet,2027,16,0.0,205.5,278.0,0.0,1504778.0,2151449.25,438541.8,1093529.5,2610576.0,74.0,148.0,353.04999999999995,500
Samferdsel_96,MIP_vektet,2027,17,0.0,205.0,280.0,0.0,1496608.0,2168338.35,447107.9,1114887.0,2629823.0,75.0,150.5,356.0,500
Samferdsel_96,MIP_vektet,2027,18,0.0,203.0,280.04999999999995,0.0,1491229.5,2169580.65,455673.1,1136245.0,2630964.0,76.0,153.5,357.0,500
Samferdsel_96,MIP_vektet,2027,19,0.0,201.0,279.04999999999995,0.0,1469873.0,2163141.8,464238.25,1157603.0,2630964.0,76.95,155.5,357.0,500
Samferdsel_96,MIP_vektet,2027,20,0.0,198.0,279.0,0.0,1448516.5,2154515.4,472803.45,1178961.0,2630964.0,77.0,159.0,357.0,500
Samferdsel_96,MIP_vektet,2027,21,0.0,194.5,278.0,0.0,1427160.5,2145889.0,481368.65,1200319.0,2630964.0,78.0,162.5,357.0,500
Samferdsel_96,MIP_vektet,2027,22,0.0,191.0,277.0,0.0,1405803.5,2137263.6,489933.8,1221677.5,2630964.0,78.95,166.0,357.0,500
Samferdsel_96,MIP_vektet,2027,23,0.0,189.0,277.0,0.0,1384447.0,2130559.7,498499.0,1243035.0,2630964.0,79.0,168.0,357.0,500
Samferdsel_96,MIP_vektet,2027,24,0.0,185.5,276.0,0.0,1363090.5,2122055.45,507064.15,1264393.0,2630964.0,80.0,171.0,357.0,500
Samferdsel_96,MIP_vektet,2027,25,0.0,183.0,276.0,0.0,1341734.5,2113552.15,515629.35,1285751.0,2630964.0,81.0,173.5,357.0,500
Samferdsel_96,MIP_vektet,2027,26,0.0,179.0,275.0,0.0,1320948.5,2106768.5,524195.5,1307109.0,2630964.0,81.0,177.0,357.0,500
Samferdsel_96,MIP_vektet,2027,27,0.0,175.5,275.0,0.0,1302497.0,2098203.35,532760.65,1328467.0,2630964.0,82.0,181.0,357.0,500
Samferdsel_96,MIP_vektet,2027,28,0.0,172.5,274.0,0.0,1281139.0,2089638.15,541325.85,1349825.0,2630964.0,83.0,184.5,357.0,500
Samferdsel_96,MIP_vektet,2027,29,0.0,169.0,273.0,0.0,1259780.5,2081073.0,549891.0,1371183.5,2630964.0,84.0,188.0,357.0,500
Samferdsel_96,MIP_vektet,2027,30,0.0,166.0,273.0,0.0,1238423.0,2072507.8,558456.2,1392541.0,2630964.0,84.0,191.0,357.0,500
Samferdsel_96,MIP_vektet,2027,31,0.0,162.5,272.0,0.0,1217065.0,2063942.5999999999,567021.4,1413899.0,2630964.0,85.0,194.5,357.0,500
Samferdsel_96,MIP_vektet,2027,32,0.0,159.0,270.04999999999995,0.0,1195707.0,2055377.45,575586.55,1435257.0,2630964.0,86.95,198.0,357.0,500
Samferdsel_96,MIP_vektet,2027,33,0.0,156.5,270.0,0.0,1174349.0,2046812.25,584151.75,1456615.0,2630964.0,87.0,200.5,357.0,500
Samferdsel_96,MIP_vektet,2027,34,0.0,151.5,269.0,0.0,1152991.0,2038247.0999999999,592716.9,1477973.0,2630964.0,88.0,205.5,357.0,500
Samferdsel_96,MIP_vektet,2027,35,0.0,148.0,268.0,0.0,1131633.0,2029681.9,601282.1,1499331.0,2630964.0,89.0,209.0,357.0,500
Samferdsel_96,MIP_vektet,2027,36,0.0,146.0,267.0,0.0,1110275.5,2021115.75,609848.25,1520688.5,2630964.0,90.0,211.0,357.0,500
